Titles,Reviews
엑스트라는 엔딩을 조작합니다,몰입이 잘 되네요 다음화가 궁금해집니다
엑스트라는 엔딩을 조작합니다,몰입 잘 되고 좋습니다
엑스트라는 엔딩을 조작합니다,여주가 전형적인 여리여리 여주 분위기는 아니면서 이런 상황에서도 나름대로 자기 할일 다 하는 느낌도 나서 오히려 더 좋았습니다 이야기 분위기는 말 그대로 흥미로운 분위기 더해 사랑 한 스푼 분위기 넘치는 느낌 낭낭해서 오히려 더 상상을 자극하는 느낌이라 흥미로웠습니다
엑스트라는 엔딩을 조작합니다,좋아하는 소재라 재밌어용
엑스트라는 엔딩을 조작합니다,급하면 고양이 손이라고 빌린다는데 사용인을 해고하면 소넷 혼자서 독박
엑스트라는 엔딩을 조작합니다,믿고 보는 작가님 중 한 분이라 망설임 없이 봤어요 미슐랭입니다 츄라이
엑스트라는 엔딩을 조작합니다,작가의 문필을 좋아하는데 참신하면서도 사람을 감동시킵니다
엑스트라는 엔딩을 조작합니다,좋아하는 여주남주스타일이에요 집착만 좀 더하면 좋겠당
엑스트라는 엔딩을 조작합니다,주인공들이나 등장인물들 모두 매력적이고 전개가 탄탄하고 재밌어요
엑스트라는 엔딩을 조작합니다,캐디 마음에 들어서 재밌게 읽고 있어요
엑스트라는 엔딩을 조작합니다,털털녀 정석을 보여주네용 
엑스트라는 엔딩을 조작합니다,재미있게 잘 봤어요
엑스트라는 엔딩을 조작합니다,댕댕이 남 넘 좋네요  흐뭇햌 
엑스트라는 엔딩을 조작합니다,색다른 느낌의 빙의물 같아요
엑스트라는 엔딩을 조작합니다,가볍게 보기 좋아요 재미있게 잘 봤습니다
엑스트라는 엔딩을 조작합니다,로맨틱코미디물이라 술술 읽히네요
엑스트라는 엔딩을 조작합니다,빙의물인데 남주 짝사랑에 로코다 이건 못 참죠 
흑막 남동생들이 내 연애를 방해한다, 초반은 부모님 돌아가시고 고아원에서 남매들 고생하는 얘기 서양풍 엄마없는 하늘아래임  사랑해서 입양보내는게 맴찢 작정하고 울어랏 하는게 보이는데 짜증내며 울게됨 특히 화
흑막 남동생들이 내 연애를 방해한다,오랜만에 즐겁게 읽었습니당 
흑막 남동생들이 내 연애를 방해한다,재밌을것 같네요
흑막 남동생들이 내 연애를 방해한다,전개가 흥미진진하네요 남주가 늦게 나와서 아쉽긴한데 쭉쭉 잘 읽혀요
흑막 남동생들이 내 연애를 방해한다,   
흑막 남동생들이 내 연애를 방해한다,내용이 지루하다는 생각이 있네요 내 스타일이 아닌듯
흑막 남동생들이 내 연애를 방해한다,이야기는 흥미롭고 매우 스릴
흑막 남동생들이 내 연애를 방해한다,고아원 발암구간 끝나는 시점을 알려주세요 진짜 속상해서 
흑막 남동생들이 내 연애를 방해한다,동생들 넘 귀여워요능력있는 동생들 제동생이면 좋겠네요
흑막 남동생들이 내 연애를 방해한다,고아원 몇화에서 끝나나요화가나네요
흑막 남동생들이 내 연애를 방해한다,간만에 로판에서 재미있는거 발견 했네요  신분차이 짝사랑 너무 좋아합니다 후반은 어떤지 모르겠지만 계속 달려 볼 생각 입니다 
흑막 남동생들이 내 연애를 방해한다,초반부는 고아원에서 고생하고 있는 중이라 계속 다음이 궁금해요 어떻게 지켜나가고 동생들이 흑막되는지 궁금해서 계속 보고 있어요
흑막 남동생들이 내 연애를 방해한다,엘리자베스네부모님돌아가신것도수상하고티모테오네공작부인은더교묘하고악랄한것같고에드워드다니엘레오티모시각각매력적이고독특한성격들이라보는내내재밌네요살레오의입양얘기때는같이울었어요재밌게읽고있습니다
흑막 남동생들이 내 연애를 방해한다,가족의 행복에 대한 얘기도 참 가슴이 따듯해지는게좋습니다
흑막 남동생들이 내 연애를 방해한다,초반에 엘리자베스때문에 봣다면 후반엔 주연 등장인물들에게 정들며 행복하길 바라는 맘으루 함께하네요 평일마다 소소하게 보기에 좋습니다
흑막 남동생들이 내 연애를 방해한다,중간중간 얼렁뚱땅 넘어가는 부분들이 있지만 전체적으로 귀엽네요 그런데 남주 및 동생들 캐설정이 금이 어울리는 거 같은데 전연령가 귀염뽀짝이라 아쉬워요 매운맛으로 읽고 싶네요
흑막 남동생들이 내 연애를 방해한다,갈수록 재밌고 에피소드들이 정감가요 남매 다 좋고 남주도 안쓰럽고 그렇네요 갈수록 더 재밌어져요 빨리좀 써주세요 못기다리겠네요
흑막 남동생들이 내 연애를 방해한다,아동학대 나오고 이야기가 너무 억지스러워서 하차합니다
흑막 남동생들이 내 연애를 방해한다,여주 너무 곱게 자란 티가 많이 남 초반 이야기에서 충분히 곱게 자라기 힘든단걸 모르겠나 이후에 하녀로 일하는거 보면 어휴 짤릴까봐 걱정하는거 치곤 태도가 너무 하녀같지 않음 물론 주인이 잘했단건 아니지만 여주가 의심스럽고 이상해서 주인이 일부러 뭐 떨어트리면 악력이 너무 약하신가 봐요 하는데 그거 보고 내 눈을 의심함 차라리 나이 좀 어리게 해서 놀이친구가 더 자연스라울 정도 그래도 캐릭터 성격 일관된건 좋습니다 아 주인 성격 좀 나빴다면 짤렸을 텐데 그럼 꿀잼일듯
흑막 남동생들이 내 연애를 방해한다,첨엔 로판이 아니라 신파에요한 화정도까진 그래도 재밌어서 계속 보게 된다는 재밌었어요
흑막 남동생들이 내 연애를 방해한다,간만에 만나는 리디 수작이네요  갠적으로 티모시보다 에드워드 캐릭이 취향이네요 남주도 서브남도 아닌 누나바보 동생이지만 아 나 흑막좋아하나 레오의  형들은 알바아니고 누나만 있음 된다는 는 서술도 좋아요  부모님과 엮인 음모도 아직이니 완결까진 편 예상합니다 현실은 편 흐엉 나는 왜 또 연재작을 건드려서 
흑막 남동생들이 내 연애를 방해한다,리디투어 예약합니다
흑막 남동생들이 내 연애를 방해한다,공작부인이 저지른 일 같은데요 점점 재미 있어서 계속 볼래요
흑막 남동생들이 내 연애를 방해한다,하루 하루 기다리는데 힘드내요 
흑막 남동생들이 내 연애를 방해한다,앞으로의 전개가 기대돼요
흑막 남동생들이 내 연애를 방해한다,지금까지 너무 재미나요 로판에서 많이 못본 소재이고 사건이 흥미진진함
흑막 남동생들이 내 연애를 방해한다,아직 초반이라 큰 내용이 없는데 재회물 좋아해서 끝까지 읽어보려구요
흑막 남동생들이 내 연애를 방해한다,캐릭터성격이 뚜렷해서 더 매력있는거같고 재밌어요 그런데 진행이 조금 느린것 같아요
흑막 남동생들이 내 연애를 방해한다,화까지 보다가 어린시절 이야기가 끝나지 않아 일단 쉽니다
흑막 남동생들이 내 연애를 방해한다,재미있게 잘 보고 있어요
흑막 남동생들이 내 연애를 방해한다,아이상하게 빠져든다
흑막 남동생들이 내 연애를 방해한다,남동생들이 너무 귀엽고 좋긴한데엘리자베스도 사랑 좀 하자 
흑막 남동생들이 내 연애를 방해한다,글이 너무 쉬움 글고 문장력도 없음 너무 유치하고 쓸데없이 학대장면이 자세히 묘사됨 전체이용가인데
흑막 남동생들이 내 연애를 방해한다,첫사랑 재회물 키워드 좋아해서 찾아보는데 볼게 하나더 생겻네여 재밌습니다 
흑막 남동생들이 내 연애를 방해한다,재밌게 읽고 있는데 화까지 밖에 안나왔네요 회귀물만 보다가 보니까 조금 답답하긴 한데 재밌어서 쭉쭉 읽게돼요
흑막 남동생들이 내 연애를 방해한다,어려서 그 개고생을 했으니 꽃길걷는건 당연한데 남주가 넘어야할 허들이 엄청 높네요
흑막 남동생들이 내 연애를 방해한다,재회물에 여주 성격이 좋아요
흑막 남동생들이 내 연애를 방해한다,뽀짝 뽀짝 귀여워요
흑막 남동생들이 내 연애를 방해한다,아직까진 재밌게 보고 있어요
흑막 남동생들이 내 연애를 방해한다,앞으로의 전개가 기대돼요
흑막 남동생들이 내 연애를 방해한다,재회물이라 불안하긴 하네요 
"참아주세요, 대공",일괄구매해버려서 걍 끝까지 다 읽었는데 슴슴한 맛 캐릭터들 하나같이 매력 없고 내용도 치밀하지 못한 느낌 
"참아주세요, 대공",금이 아니라 아쉬워요
"참아주세요, 대공",웹툰 보다 넘어왔는데 원작은 또 나름대로 재밌네요
"참아주세요, 대공",너무 재밌어요 순식간에 읽었어요 북으로 소장해서 두고두고 볼 예정이에요
"참아주세요, 대공",어느 리뷰에 격하게 공감중 이글의 최대단점은 금이 아니라는거 제대로 풀면 더 걸작일듯 재탕해도 재미납니다
"참아주세요, 대공",초반 중반은 재미있었는데 후반 말미부터 지루해지다 외전은 간신히 읽음
"참아주세요, 대공",진짜 계속읽게되네요 스토리 넘나좋아요
"참아주세요, 대공",진소예 작가 작품 몰아보기 중 존잼
"참아주세요, 대공",누구나 아는 그 맛을 맛집으로 만드는 표현력이 신의 한수 인 작품 웹툰보다가 다시 원작보러 왔는데 또와도 맛있네 흔한상황이라도 두 캐릭터의 매력이 보이는 화법으로 지루하지 않게 재탕함
"참아주세요, 대공", 편 넘어가는 장편의 속에서 알차게 적당한 길이와 적당한 스토리라인으로 훌쩍 읽어버렸다는
"참아주세요, 대공",로맨스포인트찜입니다
"참아주세요, 대공",정말 그림같은 소설이네요 예쁘고 멋지고 설레고
"참아주세요, 대공",풍경이 눈앞에 있는것 같은 느낌의 소설을 찾기힘든데 이걸해냄
"참아주세요, 대공",폭야 재밌어서 작가님 작품 도장깨기한건데 시간돈이 아까움 작가님 작품중에 최악인듯용두사미 진심 용두사미다 후반은 다른 사람이 썼나
"참아주세요, 대공",커피프린스 성균관스캔들처럼 남장여주가 주인공인거 넘 좋아함초반에는 그런느낌인가보다 열심히 달렸는데 중반이후로는 지루함이 소재를 이렇게밖에 못쓰다니
"참아주세요, 대공",몇화까지는 구매해서 봤어요 넘 재밌었음 그런데 여주는 정말 무능력의 끝이고 그냥 보고 있으면 짜증이남후반으로 갈수록 재미가 뚝 떨어져서 지금 몇화까지 봤는데 접었어요 용두사미에요어떻게 이렇게 스토리에 힘이 빠지지 여러분들의 시간절약을 위해 비추합니다
"참아주세요, 대공",리디중 소장 작품입니다
"참아주세요, 대공",넘 재밌게 잘 봤습니다 
"참아주세요, 대공",정말 재미있게 읽었습니다헤어질려니 너무 아쉽네요
"참아주세요, 대공",뻔한 스토리 실망
"참아주세요, 대공",금버전으로 화끈하게 이안클로드황태자 다같살 가주세요 
"참아주세요, 대공",금이 아니라 아쉽지만 또 아쉬워서 두근대고넘 재밌어요
"참아주세요, 대공",전형적인 클리셰사연있는 남장여주예전 커피프린스 생각나지만 스토리 전개나 감정선은 깊지않음여주는 얼굴이 능력임주변도움 없이 아무것도 못함결국 남주만나서 꽃길
"참아주세요, 대공",연관성이 부족해서 사건연결이 부자연스러운 부분이 있지만 대체로 무난하고 재밌어요 세지만 독자의 상상력으로 카바 되구요후반부의 여주 남주 꽁냥꽁냥이 넘 사랑스러워서 흐뭇하게 봤네요 작가님의 발전 가능성 높이 봅니당
"참아주세요, 대공",하이것들이 아직도죽지도않고살아돌아오다니끈질기네
"참아주세요, 대공",특별외전으로 이안은안될까요 
"참아주세요, 대공",   
"참아주세요, 대공",재밋어 제목이 별로라 안봤는데 재밌어
"참아주세요, 대공",악너무 재밌어서 현질하고 있어요
"참아주세요, 대공",내평생 최애작품입니다외전 더 부탁드립니다작가님 넘 사랑합니다
"참아주세요, 대공",진짜 너무 재밌어서 눈을 뗄 수가 없네요세로 개정판으로 내주시면 안될까요 이런 내용에 세는 너무 가혹합니다 
"참아주세요, 대공",또 읽어도 재미있어요
"참아주세요, 대공",두번째 읽어보니 더 잼있네요 딱 한군데 아쉬운부분이 메를린에게 빰맞은 리아 곁에 왜 함께있던 이안의 존재가 사라지고 없을까입니다 그리고 금 해야할듯
"참아주세요, 대공",너무 재밌어요 열심히 읽고 있어요 억지구간 없이 내용이 너무 자연스러워요 필력이 좋으시네요 
